method,dataset,dropout,run,prob,prob measure,ticker filename,total return,avg return,total log return,avg log return,profit per trade,sharpe ratio,best benchmark log return,best benchmark profit per trade,best benchmark return,best benchmark sharpe ratio,total trading days skipped,total trading days profitable,total trading days,total trading days averted loss by skipping,std log return before trading,log return beats benchmark,sharpe ratio beats benchmark
Adv-ALSTM,stocknet,0.75,3,0.5,std,BAC.csv,3.3402919999999927,0.07261504347826071,0.1988049246796653,0.0043218461886883755,0.07261504347826071,0.22854248706146751,0.013599279674796438,-45.76842600000001,0.23157399999999664,0.015439389896578297,0,22,46,0,0.3246978814655559,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PCG.csv,4.538774000000004,0.1134693500000001,0.09012468720660094,0.0022531171801650233,0.1134693500000001,0.15030781442946312,0.2127665345262779,-29.310091999999987,10.689908000000015,0.3742778924446936,0,21,40,0,0.7635540416215849,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,XOM.csv,6.900064000000029,0.15000139130434845,0.09631048524112273,0.0020937062008939723,0.15000139130434845,0.10564492406600624,0.09729438124584637,-38.86776399999995,7.132236000000049,0.10924229390749106,0,22,46,0,1.4258252120256125,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,TOT.csv,13.575747000000014,0.31571504651162824,0.30793134341369544,0.007161194032876638,0.31571504651162824,0.4117295164510771,0.20160913451950568,-34.121976999999994,8.878023000000006,0.25680291483276224,0,20,43,0,0.8300251285080699,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,MCD.csv,-13.29468700000001,-0.4431562333333337,-0.13294833290477243,-0.004431611096825747,-0.4431562333333337,-0.24374384556945214,-0.0955426574330723,-39.468605,-9.468604999999997,-0.17102630383243056,0,20,30,0,1.7684978547527204,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,INTC.csv,3.1953739999999833,0.07431102325581357,0.1041486259176714,0.0024220610678528233,0.07431102325581357,0.14731203622071995,0.17573517757603713,-37.565866000000014,5.434133999999983,0.2559604237694756,0,26,43,0,0.49547741950557084,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,JNJ.csv,4.7195939999999865,0.13881158823529371,0.04690755788377212,0.0013796340554050623,0.13881158823529371,0.11446491110165467,0.033453613537656315,-30.616677999999997,3.3833220000000064,0.08178822836858812,0,21,34,0,1.1853386173749805,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,BA.csv,9.767885000000064,0.22716011627907126,0.07424288416675061,0.0017265787015523398,0.22716011627907126,0.10025292916043671,-0.0791751554597647,-53.673446999999896,-10.673446999999896,-0.10965669913043112,0,26,43,0,2.2526937993707556,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,DIS.csv,4.675061999999954,0.11131099999999891,0.037130209590590074,0.0008840526092997637,0.11131099999999891,0.06358907490974776,-0.01422727884555019,-42.84201400000003,-0.8420140000000202,-0.011429991185491987,0,22,42,0,1.7540791175364845,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,IEP.csv,6.956422999999994,0.13377736538461527,0.10153347072171268,0.0019525667446483206,0.13377736538461527,0.1042870547390197,0.21446029105228148,-38.886661,13.113339000000005,0.19943212554883386,0,23,52,0,1.2877224226419388,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,AAPL.csv,-1.8704690000000141,-0.040662369565217696,-0.023072351731126952,-0.0005015728637201511,-0.040662369565217696,-0.02005428867687216,0.11919379101631085,-31.90510900000004,14.094890999999961,0.15288199978456327,0,20,46,0,2.0266982319102658,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,D.csv,3.353475000000053,0.10162045454545615,0.05578736755982438,0.0016905262896916478,0.10162045454545615,0.11294560903497743,0.11696072454537253,-25.782572999999967,7.217427000000035,0.249108349055028,0,15,33,0,0.9005096453271558,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,CHL.csv,12.489847000000005,0.290461558139535,0.2324098331528706,0.0054048798407644325,0.290461558139535,0.38779492785920294,0.22186123099582367,-31.088959,11.911041000000004,0.36727274442075736,0,19,43,0,0.8009292207395377,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,MRK.csv,2.4920369999999963,0.06735235135135124,0.05181827769508244,0.0014004939917589849,0.06735235135135124,0.07434304411587928,0.05134645256056155,-34.56445700000002,2.4355429999999814,0.07264845299605427,0,20,37,0,0.9031921023569187,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,CODI.csv,1.5704220000000007,0.037391000000000015,0.11195977910127775,0.0026657090262208988,0.037391000000000015,0.20936555374729846,0.08908087303004439,-40.767378,1.2326219999999992,0.16293226624821489,0,20,42,0,0.1825142162941126,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PICO.csv,0.389999999999997,0.007222222222222167,0.038439692455485924,0.0007118461565830727,0.007222222222222167,0.021803355820369553,-0.1958395512214744,-56.05,-2.0499999999999967,-0.11535373252996688,0,27,54,0,0.3311524568616917,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,DUK.csv,3.0593170000000214,0.08050834210526372,0.048491335159710214,0.001276087767360795,0.08050834210526372,0.07310725296228544,0.08016932764230368,-32.66891100000001,5.331088999999992,0.12811296128913752,0,21,38,0,1.1040987641810165,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,PFE.csv,2.3115589999999955,0.05778897499999989,0.07734640358879422,0.0019336600897198555,0.05778897499999989,0.09951246912593951,0.1637599838964834,-34.900310999999995,5.099689000000005,0.223984130744793,0,18,40,0,0.5829551197165728,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,SRE.csv,12.796013000000045,0.3120978780487816,0.13443899746367327,0.0032789999381383724,0.3120978780487816,0.21552762163484354,0.08751677981526851,-32.89934499999998,8.100655000000017,0.13453633118645658,0,19,41,0,1.4818728063885318,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,NEE.csv,16.03598100000002,0.4219995000000005,0.1694948761509882,0.004460391477657585,0.4219995000000005,0.29663367755339637,0.1866483903250639,-20.220503000000008,17.779496999999992,0.332346244388768,0,20,38,0,1.4800700108495395,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,MMM.csv,14.78089700000001,0.3889709736842108,0.1029153655019914,0.0027082990921576686,0.3889709736842108,0.15920880508473,0.15622760735056698,-15.350511000000012,22.649488999999992,0.2483603424673469,0,20,38,0,2.461191366464516,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,EXC.csv,0.26522699999999944,0.005893933333333321,0.009606592195249404,0.00021347982656109787,0.005893933333333321,0.012510939479809016,0.07263416735501065,-43.07619699999999,1.9238030000000033,0.09112432750901894,0,21,45,0,0.46979219256152444,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,CHTR.csv,8.41001799999998,0.2002385238095233,0.0500847223718773,0.0011924933898066023,0.2002385238095233,0.05261193107944319,0.04727678864857837,-33.74998399999998,8.250016000000016,0.05160822276523308,0,21,42,0,3.80980870103357,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,V.csv,11.616294999999994,0.2525281521739129,0.15041211090877993,0.003269828498016955,0.2525281521739129,0.21550766554472345,0.07884750077436062,-39.864417000000024,6.135582999999982,0.1119288898273306,0,26,46,0,1.183778192428541,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,HD.csv,0.004395999999985634,0.00011881081081042253,0.001995724144402979,5.39384903892697e-05,0.00011881081081042253,6.567860737313276e-05,-0.0007056032918476077,-37.324736,-0.3247360000000015,-0.0048517893994019365,0,24,37,0,1.7519681910673985,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,SNP.csv,16.461059000000006,0.3741149772727274,0.2673438040786681,0.006075995547242457,0.3741149772727274,0.24358243768377658,0.20265160099982996,-31.35790300000001,12.642096999999993,0.1847846983249891,0,21,44,0,1.5808235435273148,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PCLN.csv,300.8200670000001,6.836819704545457,0.224146325087832,0.005094234661087091,6.836819704545457,0.2376657517380336,0.20697815902223024,234.3798810000003,278.3798810000003,0.2190294076830634,0,24,44,0,29.581255328332837,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,WFC.csv,10.226728000000001,0.24349352380952385,0.19873299801678523,0.004731738048018696,0.24349352380952385,0.34134886255594726,0.1070851043333993,-36.45527600000001,5.544723999999995,0.17773469484535753,0,19,42,0,0.7512614892667532,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,BUD.csv,-4.493839000000008,-0.10699616666666686,-0.03411324871418704,-0.0008122202074806439,-0.10699616666666686,-0.06678628841318406,-0.024976153710868386,-44.99555900000002,-2.9955590000000143,-0.04446282593976077,0,25,42,0,1.5332607418808566,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,CSCO.csv,2.8233630000000005,0.06722292857142859,0.11152785118537162,0.002655425028223134,0.06722292857142859,0.15170356517047828,0.0665426068031573,-40.381261,1.6187390000000048,0.08629711858227031,0,22,42,0,0.4472194200843096,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,LMT.csv,20.329326000000037,0.49583721951219606,0.0983832773405069,0.002399592130256266,0.49583721951219606,0.18269405294422444,0.031144315691405067,-33.85863599999999,7.141364000000009,0.06323625355543494,0,20,41,0,2.7575175988591085,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,BCH.csv,6.576560000000015,0.15294325581395382,0.11333972449089293,0.0026358075462998357,0.15294325581395382,0.19751843335164182,0.16616354624888813,-33.65625999999999,9.343740000000011,0.286515938662018,0,19,43,0,0.7875091406613065,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,MA.csv,11.381216000000009,0.28453040000000024,0.11851522882190627,0.0029628807205476565,0.28453040000000024,0.19501226071659594,0.16902937569298998,-23.912559999999967,16.08744000000003,0.2811784434983167,0,22,40,0,1.4797751603250828,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,AMGN.csv,70.59014999999997,1.5019180851063823,0.47519575286898097,0.010110547933382574,1.5019180851063823,0.5609010611870764,0.3532944495026053,4.8912660000000585,51.891266000000066,0.3848698439135576,0,26,47,0,3.0425052020601773,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,MSFT.csv,-1.9968890000000172,-0.04992222500000043,-0.0453407224437902,-0.001133518061094755,-0.04992222500000043,-0.046675343424044786,-0.09934554556526333,-44.64610700000001,-4.646107000000008,-0.10913771011879436,0,23,40,0,1.0423668039311622,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,SLB.csv,0.315250000000006,0.006567708333333459,0.008667224972555176,0.00018056718692823284,0.006567708333333459,0.004698812237305695,0.03747257468042429,-45.44948800000002,2.5505119999999835,0.038043125783561324,0,21,48,0,1.3975483964230129,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,SO.csv,3.0782120000000077,0.0855058888888891,0.07386514567060246,0.002051809601961179,0.0855058888888891,0.14668777710902764,0.1816172031972788,-28.45132199999999,7.5486780000000095,0.3815107329416521,0,21,36,0,0.5861778359434446,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,TM.csv,11.94919000000003,0.27157250000000066,0.10271248620387263,0.002334374686451651,0.27157250000000066,0.17360062339356735,0.11368601547229686,-30.56199400000001,13.438005999999987,0.19603226445495692,0,24,44,0,1.5794239271259691,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,JPM.csv,10.408975000000005,0.27392039473684227,0.16503841188412643,0.004343116102213854,0.27392039473684227,0.24865337141477645,0.1122774100168112,-30.66065699999998,7.339343000000022,0.17259112668233165,0,19,38,0,1.1264809814306012,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,BP.csv,9.884434999999986,0.2196541111111108,0.328922730238397,0.007309394005297711,0.2196541111111108,0.3473519075821454,0.19347129724829848,-39.34562699999999,5.654373000000002,0.1909347281703692,0,19,45,0,0.6700936875778978,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,AMZN.csv,95.61993000000035,1.9920818750000073,0.16479000946266315,0.0034331251971388157,1.9920818750000073,0.16301702621606481,0.12666372191624256,24.33990200000023,72.33990200000022,0.12261868512160168,0,30,48,0,11.823798027071224,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PG.csv,-5.5501089999999635,-0.15857454285714181,-0.08004928158758663,-0.002287122331073904,-0.15857454285714181,-0.16884340116750782,-0.04539380610295224,-38.034178999999966,-3.034178999999966,-0.09136947737113213,0,21,35,0,0.9314041389474046,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,ABB.csv,4.551690999999998,0.1083735952380952,0.26505435873277994,0.006310818065066189,0.1083735952380952,0.5103088310658078,0.2424670932299139,-37.838451000000006,4.161548999999994,0.4566807131560662,0,20,42,0,0.23873885243947357,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,NVS.csv,-3.724029999999942,-0.0792346808510626,-0.04525147774117465,-0.0009627973987483968,-0.0792346808510626,-0.07780260574415143,-0.02985923180610285,-49.40528999999995,-2.405289999999951,-0.05016110168377338,0,19,47,0,1.0148470798227354,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,HRG.csv,2.8100000000000023,0.05978723404255324,0.21751723152701527,0.004628026202702452,0.05978723404255324,0.2884729734141837,0.13513396550728698,-45.290000000000006,1.7099999999999973,0.17102895839785962,0,25,47,0,0.21309055720260728,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,CELG.csv,54.450016999999946,1.0676473921568617,0.47447818521977747,0.009303493827838774,1.0676473921568617,0.34193038696738526,0.308235505894547,-16.109997000000018,34.89000299999998,0.2117824225837117,0,26,51,0,3.296199299801852,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,UTX.csv,14.759138000000021,0.37843943589743645,0.16506978611896303,0.004232558618434949,0.37843943589743645,0.2854550048013303,0.16699855625056026,-23.933673999999954,15.066326000000045,0.29191013642073194,0,22,39,0,1.3603119536338975,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,PM.csv,6.084047000000041,0.1644337027027038,0.0771786388614878,0.0020859091584185894,0.1644337027027038,0.1470306486456417,0.059833932593945635,-32.38069099999996,4.6193090000000305,0.11111135197377514,0,22,37,0,1.103928568505851,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PEP.csv,2.3943589999999944,0.06841025714285698,0.02577195475960356,0.0007363415645601017,0.06841025714285698,0.05769400231443136,0.033486757439179615,-31.90011700000001,3.0998829999999917,0.07478084645008945,0,19,35,0,1.166124179665225,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,UL.csv,4.879010999999998,0.13186516216216213,0.12239433017526097,0.0033079548696016477,0.13186516216216213,0.21946757410718812,0.10565373836756403,-32.799473000000006,4.200526999999987,0.18774922921662476,0,20,37,0,0.6113634721339817,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,NGG.csv,2.550934000000069,0.08503113333333563,0.03625075815070305,0.0012083586050234349,0.08503113333333563,0.07556625836214173,0.04299294457935148,-26.98135199999999,3.018648000000013,0.08952725632157284,0,14,30,0,1.1283675759937721,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,HON.csv,17.054272999999895,0.4372890512820486,0.17777928277665014,0.0045584431481192345,0.4372890512820486,0.2714635202335757,0.2246347928818961,-17.165333000000075,21.834666999999925,0.3562742680604961,0,20,39,0,1.6564640432383413,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,BHP.csv,8.02401500000001,0.1360002542372883,0.25604417004667024,0.004339731695706275,0.1360002542372883,0.19119902210946396,-0.08281587728577884,-60.332533,-1.3325329999999944,-0.03119307020180435,0,28,59,0,0.7181658098592543,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,TSM.csv,4.704378999999992,0.11200902380952363,0.21997020144682752,0.005237385748733989,0.11200902380952363,0.34433024240630916,0.2756900891498596,-36.19418900000001,5.805810999999987,0.4391256889383662,0,21,42,0,0.34176589285061393,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,PTR.csv,32.32624499999997,0.5877499090909086,0.45356449601500054,0.008246627200272737,0.5877499090909086,0.36618283906016175,0.29255833479735466,-34.155747000000005,20.844252999999995,0.22722684503577015,0,27,55,0,1.7094981637036986,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,C.csv,10.602459999999994,0.23561022222222208,0.20375816620214698,0.0045279592489365994,0.23561022222222208,0.248233189628188,0.11029128065311604,-39.063686,5.936313999999997,0.13607330523097524,0,20,45,0,0.9772792441064255,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,GOOG.csv,203.13025000000016,4.6165965909090945,0.29464316186698075,0.006696435496976835,4.6165965909090945,0.37745439171305706,0.19373161348915705,83.33020000000009,127.33020000000009,0.2267810126968089,0,25,44,0,12.644998208412606,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,BABA.csv,20.41001000000002,0.4082002000000004,0.2828233499594835,0.00565646699918967,0.4082002000000004,0.20810116123673733,0.21662779430129103,-35.01,14.990000000000002,0.15130649851185451,0,29,50,0,1.9498624937460667,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,PPL.csv,4.551989999999996,0.09895630434782601,0.146421350743293,0.0031830728422455,0.09895630434782601,0.21444864949370848,0.2193830486690249,-39.11883399999999,6.881166000000008,0.3344386269929308,0,25,46,0,0.47097747844000176,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,CMCSA.csv,1.2487099999999955,0.03201820512820502,0.041009190148140064,0.0010515176961061554,0.03201820512820502,0.07122137165982013,0.10560667944621573,-35.87737800000001,3.1226219999999927,0.18058831285947485,0,19,39,0,0.4506953356760448,False,False
Adv-ALSTM,stocknet,0.75,3,0.5,std,HSBC.csv,4.815740999999981,0.11466049999999955,0.13917860650496425,0.003313776345356292,0.11466049999999955,0.23192936764649075,0.1282639491480705,-37.52070700000001,4.479292999999991,0.21492876361903368,0,20,42,0,0.5075291431961689,True,True
Adv-ALSTM,stocknet,0.75,3,0.5,std,ORCL.csv,5.84180400000001,0.1298178666666669,0.1563159942246618,0.00347368876054804,0.1298178666666669,0.20696101090365282,0.1768007910530678,-38.39924600000001,6.600753999999995,0.2352791236266503,0,25,45,0,0.6403946193269465,False,False
Adv-ALSTM,stocknet,0.75,3,0.4,std,BSAC.csv,3.8834899999999983,0.09246404761904758,0.23298333173795965,0.005547222184237134,0.09246404761904758,0.301904774521813,0.18511181254291426,-38.89684200000001,3.103157999999997,0.23727027721080626,0,17,42,0,0.31983895247917066,True,True
Adv-ALSTM,stocknet,0.75,3,0.4,std,KO.csv,-2.515767000000018,-0.06620439473684259,-0.0630901293014497,-0.0016602665605644656,-0.06620439473684259,-0.13081682347312873,-0.03309057474970421,-39.325077000000014,-1.3250770000000145,-0.06846899564962179,0,22,38,0,0.5010593910406697,False,False
Adv-ALSTM,stocknet,0.75,3,0.4,std,UNH.csv,28.845493999999974,0.6270759565217385,0.250316162527327,0.005441655707115805,0.6270759565217385,0.2884060392178738,0.2357028470805197,-19.181622000000004,26.818378,0.2666056659810314,0,25,46,0,2.264623419854303,True,True
Adv-ALSTM,stocknet,0.75,3,0.4,std,CVX.csv,17.11941699999997,0.3003406491228065,0.19551142335442073,0.0034300249711301883,0.3003406491228065,0.1727515585235441,0.17951025434178952,-41.56918500000003,15.430814999999967,0.15527027587287878,0,29,57,0,1.7505613880663193,True,True
Adv-ALSTM,stocknet,0.75,3,0.4,std,MDT.csv,6.804427000000047,0.1839034324324337,0.09885322903725559,0.0026717088928987997,0.1839034324324337,0.17037429836972975,0.15708011051015044,-26.084015000000008,10.915984999999992,0.2799734459264706,0,23,37,0,1.057980709723207,False,False
